outer_fold,config_key,max_delta_cos,source_balance,residual_penalty,expert_set,n_experts,inner_oof_mae_deg,inner_oof_source_median_mae_deg,weights_json,median_best_epoch
2,delta0.25_unbalanced_rp0.05,0.25,False,0.05,physics+neural,2,9.91126735051473,11.217078230116103,"{""neural"": 1.0, ""physics"": 0.0}",15
2,delta0.25_unbalanced_rp0.05,0.25,False,0.05,physics+neural+xgboost,3,9.363823659350231,9.722097096021807,"{""neural"": 0.6567961149783442, ""physics"": 2.9112453618054986e-13, ""xgboost"": 0.34320388502136473}",15
2,delta0.25_unbalanced_rp0.05,0.25,False,0.05,physics+neural+random_forest,3,9.91126735051473,11.217078230116103,"{""neural"": 1.0, ""physics"": 0.0, ""random_forest"": 0.0}",15
2,delta0.25_unbalanced_rp0.05,0.25,False,0.05,physics+neural+xgboost+random_forest,4,9.363823659677678,9.722097025381103,"{""neural"": 0.6567960984365994, ""physics"": 0.0, ""random_forest"": 2.264468655447711e-13, ""xgboost"": 0.34320390156317404}",15
2,delta0.35_balanced_rp0.02,0.35,True,0.02,physics+neural,2,9.177894918653699,11.565868899027508,"{""neural"": 1.0, ""physics"": 0.0}",12
2,delta0.35_balanced_rp0.02,0.35,True,0.02,physics+neural+xgboost,3,9.042539500946232,10.972581438632695,"{""neural"": 0.8122836422120705, ""physics"": 7.388777234162655e-13, ""xgboost"": 0.18771635778719067}",12
2,delta0.35_balanced_rp0.02,0.35,True,0.02,physics+neural+random_forest,3,9.177894918653699,11.565868899027508,"{""neural"": 1.0, ""physics"": 0.0, ""random_forest"": 0.0}",12
2,delta0.35_balanced_rp0.02,0.35,True,0.02,physics+neural+xgboost+random_forest,4,9.04253950138193,10.972581467777546,"{""neural"": 0.812283646950732, ""physics"": 5.328378994534944e-13, ""random_forest"": 0.0, ""xgboost"": 0.18771635304873524}",12
2,delta0.35_balanced_rp0.05,0.35,True,0.05,physics+neural,2,9.20080095291174,11.634745089214354,"{""neural"": 0.9999999999998709, ""physics"": 1.291189377639057e-13}",12
2,delta0.35_balanced_rp0.05,0.35,True,0.05,physics+neural+xgboost,3,9.065188831905038,10.974608847946168,"{""neural"": 0.8126052555167448, ""physics"": 4.893833903792328e-13, ""xgboost"": 0.18739474448276577}",12
2,delta0.35_balanced_rp0.05,0.35,True,0.05,physics+neural+random_forest,3,9.200800952911914,11.634745089215007,"{""neural"": 0.9999999999998024, ""physics"": 1.89681603757208e-13, ""random_forest"": 7.93809462606987e-15}",12
2,delta0.35_balanced_rp0.05,0.35,True,0.05,physics+neural+xgboost+random_forest,4,9.06518882883034,10.97460869026042,"{""neural"": 0.8126052298802936, ""physics"": 2.8930341801634915e-13, ""random_forest"": 0.0, ""xgboost"": 0.187394770119417}",12
2,delta0.35_unbalanced_rp0.02,0.35,False,0.02,physics+neural,2,9.825516557693664,11.701994917127891,"{""neural"": 0.9999999999999262, ""physics"": 7.382983113757292e-14}",11
2,delta0.35_unbalanced_rp0.02,0.35,False,0.02,physics+neural+xgboost,3,9.263596173349528,9.778103058631025,"{""neural"": 0.6639812996313627, ""physics"": 1.0157937386476345e-12, ""xgboost"": 0.33601870036762166}",11
2,delta0.35_unbalanced_rp0.02,0.35,False,0.02,physics+neural+random_forest,3,9.825516557693536,11.701994917127841,"{""neural"": 0.9999999999999776, ""physics"": 2.2482016248659152e-14, ""random_forest"": 0.0}",11
2,delta0.35_unbalanced_rp0.02,0.35,False,0.02,physics+neural+xgboost+random_forest,4,9.263596173127157,9.778103083598698,"{""neural"": 0.663981303993229, ""physics"": 5.420194475237586e-14, ""random_forest"": 0.0, ""xgboost"": 0.3360186960067169}",11
2,delta0.35_unbalanced_rp0.05,0.35,False,0.05,physics+neural,2,9.846877721680537,11.702106179131402,"{""neural"": 1.0, ""physics"": 0.0}",11
2,delta0.35_unbalanced_rp0.05,0.35,False,0.05,physics+neural+xgboost,3,9.280855001232602,9.772591357179389,"{""neural"": 0.6630057656079403, ""physics"": 0.0, ""xgboost"": 0.3369942343920598}",11
2,delta0.35_unbalanced_rp0.05,0.35,False,0.05,physics+neural+random_forest,3,9.846877721680714,11.702106179131473,"{""neural"": 0.9999999999999265, ""physics"": 7.360778653264765e-14, ""random_forest"": 0.0}",11
2,delta0.35_unbalanced_rp0.05,0.35,False,0.05,physics+neural+xgboost+random_forest,4,9.280855001282719,9.772591345681079,"{""neural"": 0.6630057635992835, ""physics"": 3.869562786154266e-13, ""random_forest"": 0.0, ""xgboost"": 0.33699423640032944}",11
3,delta0.15_balanced_rp0.02,0.15,True,0.02,physics+neural,2,15.860940888410058,19.07036803881327,"{""neural"": 1.0, ""physics"": 0.0}",18
3,delta0.15_balanced_rp0.02,0.15,True,0.02,physics+neural+xgboost,3,14.30008075143303,16.29998031322635,"{""neural"": 0.4317259365026572, ""physics"": 0.0, ""xgboost"": 0.5682740634973428}",18
3,delta0.15_balanced_rp0.02,0.15,True,0.02,physics+neural+random_forest,3,15.475121755031964,18.490578341304683,"{""neural"": 0.7992938578584012, ""physics"": 4.86278897736999e-13, ""random_forest"": 0.20070614214111254}",18
3,delta0.15_balanced_rp0.02,0.15,True,0.02,physics+neural+xgboost+random_forest,4,14.300080739139982,16.299980466455654,"{""neural"": 0.4317259209375466, ""physics"": 0.0, ""random_forest"": 0.0, ""xgboost"": 0.5682740790624534}",18
3,delta0.15_balanced_rp0.05,0.15,True,0.05,physics+neural,2,15.861716530492398,19.071550149917602,"{""neural"": 1.0, ""physics"": 0.0}",18
3,delta0.15_balanced_rp0.05,0.15,True,0.05,physics+neural+xgboost,3,14.300315080719653,16.300524581629546,"{""neural"": 0.43167054257291293, ""physics"": 5.888544278265498e-15, ""xgboost"": 0.5683294574270813}",18
3,delta0.15_balanced_rp0.05,0.15,True,0.05,physics+neural+random_forest,3,15.475780252156742,18.491424854672445,"{""neural"": 0.7992536249129779, ""physics"": 0.0, ""random_forest"": 0.20074637508702195}",18
3,delta0.15_balanced_rp0.05,0.15,True,0.05,physics+neural+xgboost+random_forest,4,14.300315091548267,16.300524446764143,"{""neural"": 0.4316705562726077, ""physics"": 0.0, ""random_forest"": 1.0633336607765976e-14, ""xgboost"": 0.5683294437273818}",18
3,delta0.15_unbalanced_rp0.02,0.15,False,0.02,physics+neural,2,16.056639429519738,19.161532401243846,"{""neural"": 1.0, ""physics"": 0.0}",20
3,delta0.15_unbalanced_rp0.02,0.15,False,0.02,physics+neural+xgboost,3,14.328580603874942,16.545110867458895,"{""neural"": 0.4166623390769348, ""physics"": 0.0, ""xgboost"": 0.5833376609230652}",20
3,delta0.15_unbalanced_rp0.02,0.15,False,0.02,physics+neural+random_forest,3,15.71697722888981,18.66484628444598,"{""neural"": 0.7882888767580033, ""physics"": 6.678056545250666e-14, ""random_forest"": 0.2117111232419299}",20
3,delta0.15_unbalanced_rp0.02,0.15,False,0.02,physics+neural+xgboost+random_forest,4,14.32858030872676,16.545117532125253,"{""neural"": 0.4166616457071013, ""physics"": 7.456778068323002e-15, ""random_forest"": 1.8116940375615222e-14, ""xgboost"": 0.5833383542928732}",20
3,delta0.15_unbalanced_rp0.05,0.15,False,0.05,physics+neural,2,16.056684491934043,19.161593976815556,"{""neural"": 0.9999999999999801, ""physics"": 1.9817480989559044e-14}",20
3,delta0.15_unbalanced_rp0.05,0.15,False,0.05,physics+neural+xgboost,3,14.328594239482214,16.545161953162328,"{""neural"": 0.41665699741883944, ""physics"": 0.0, ""xgboost"": 0.5833430025811606}",20
3,delta0.15_unbalanced_rp0.05,0.15,False,0.05,physics+neural+random_forest,3,15.717016187356048,18.66488868228179,"{""neural"": 0.7882851634045406, ""physics"": 0.0, ""random_forest"": 0.21171483659545948}",20
3,delta0.15_unbalanced_rp0.05,0.15,False,0.05,physics+neural+xgboost+random_forest,4,14.328593944877618,16.545168604956732,"{""neural"": 0.41665630538822135, ""physics"": 0.0, ""random_forest"": 0.0, ""xgboost"": 0.5833436946117787}",20
3,delta0.25_balanced_rp0.02,0.25,True,0.02,physics+neural,2,15.913473319486203,19.53234591563543,"{""neural"": 0.9999999999999858, ""physics"": 1.4210854715202004e-14}",7
3,delta0.25_balanced_rp0.02,0.25,True,0.02,physics+neural+xgboost,3,14.326913227362782,16.26338559570672,"{""neural"": 0.4409371017034703, ""physics"": 0.0, ""xgboost"": 0.5590628982965297}",7
3,delta0.25_balanced_rp0.02,0.25,True,0.02,physics+neural+random_forest,3,15.482156998839212,18.64992438875767,"{""neural"": 0.8008484546210324, ""physics"": 1.549159563650482e-13, ""random_forest"": 0.1991515453788128}",7
3,delta0.25_balanced_rp0.02,0.25,True,0.02,physics+neural+xgboost+random_forest,4,14.326913234984016,16.26338557745048,"{""neural"": 0.44093711406884833, ""physics"": 4.847869098192923e-15, ""random_forest"": 3.722246279637854e-15, ""xgboost"": 0.559062885931143}",7
3,delta0.25_balanced_rp0.05,0.25,True,0.05,physics+neural,2,15.913466946023425,19.532312282721207,"{""neural"": 0.9999999999999839, ""physics"": 1.609823385706477e-14}",7
3,delta0.25_balanced_rp0.05,0.25,True,0.05,physics+neural+xgboost,3,14.326915919759799,16.26340480177824,"{""neural"": 0.440937708260503, ""physics"": 7.263521176150525e-15, ""xgboost"": 0.5590622917394898}",7
3,delta0.25_balanced_rp0.05,0.25,True,0.05,physics+neural+random_forest,3,15.482159644760472,18.64993666433422,"{""neural"": 0.800849437865244, ""physics"": 0.0, ""random_forest"": 0.1991505621347559}",7
3,delta0.25_balanced_rp0.05,0.25,True,0.05,physics+neural+xgboost+random_forest,4,14.326915926586336,16.263404785426783,"{""neural"": 0.44093771933612685, ""physics"": 2.2508935955751926e-14, ""random_forest"": 5.605286662589113e-14, ""xgboost"": 0.5590622806637947}",7
3,delta0.25_unbalanced_rp0.02,0.25,False,0.02,physics+neural,2,15.957410721700702,19.488931981722516,"{""neural"": 1.0, ""physics"": 0.0}",18
3,delta0.25_unbalanced_rp0.02,0.25,False,0.02,physics+neural+xgboost,3,14.27058953067649,16.436651864477014,"{""neural"": 0.42300620351328394, ""physics"": 0.0, ""xgboost"": 0.576993796486716}",18
3,delta0.25_unbalanced_rp0.02,0.25,False,0.02,physics+neural+random_forest,3,15.578367344369756,18.90590464696549,"{""neural"": 0.7958038232183111, ""physics"": 0.0, ""random_forest"": 0.2041961767816889}",18
3,delta0.25_unbalanced_rp0.02,0.25,False,0.02,physics+neural+xgboost+random_forest,4,14.27058953655557,16.43665185251661,"{""neural"": 0.4230062141035673, ""physics"": 1.6215317926018013e-15, ""random_forest"": 8.672094724045163e-15, ""xgboost"": 0.5769937858964223}",18
3,delta0.25_unbalanced_rp0.05,0.25,False,0.05,physics+neural,2,15.957396776168075,19.48889336188634,"{""neural"": 1.0, ""physics"": 0.0}",18
3,delta0.25_unbalanced_rp0.05,0.25,False,0.05,physics+neural+xgboost,3,14.270582165507298,16.43665921966872,"{""neural"": 0.42300731112800927, ""physics"": 3.8960319784396e-16, ""xgboost"": 0.5769926888719902}",18
3,delta0.25_unbalanced_rp0.05,0.25,False,0.05,physics+neural+random_forest,3,15.578358537066741,18.905877109893126,"{""neural"": 0.795804529216945, ""physics"": 0.0, ""random_forest"": 0.20419547078305514}",18
3,delta0.25_unbalanced_rp0.05,0.25,False,0.05,physics+neural+xgboost+random_forest,4,14.270582169120658,16.436659212317764,"{""neural"": 0.4230073176370308, ""physics"": 4.648034391040185e-15, ""random_forest"": 3.1324603077987676e-14, ""xgboost"": 0.5769926823629331}",18
3,delta0.35_balanced_rp0.02,0.35,True,0.02,physics+neural,2,15.80903302020714,19.379713799953464,"{""neural"": 1.0, ""physics"": 0.0}",29
3,delta0.35_balanced_rp0.02,0.35,True,0.02,physics+neural+xgboost,3,14.266732266286585,16.625757835629834,"{""neural"": 0.47529457255739194, ""physics"": 1.2185762585407767e-14, ""xgboost"": 0.5247054274425959}",29
3,delta0.35_balanced_rp0.02,0.35,True,0.02,physics+neural+random_forest,3,15.335557939122147,18.29821647077585,"{""neural"": 0.7964040942663468, ""physics"": 0.0, ""random_forest"": 0.2035959057336531}",29
3,delta0.35_balanced_rp0.02,0.35,True,0.02,physics+neural+xgboost+random_forest,4,14.266732229795895,16.625756945679253,"{""neural"": 0.47529446558440197, ""physics"": 0.0, ""random_forest"": 0.0, ""xgboost"": 0.5247055344155981}",29
3,delta0.35_balanced_rp0.05,0.35,True,0.05,physics+neural,2,15.91976435614414,19.548577672640484,"{""neural"": 1.0, ""physics"": 0.0}",29
3,delta0.35_balanced_rp0.05,0.35,True,0.05,physics+neural+xgboost,3,14.301400762341636,16.51172625969247,"{""neural"": 0.4615898624312448, ""physics"": 7.360884279514268e-16, ""xgboost"": 0.5384101375687544}",29
3,delta0.35_balanced_rp0.05,0.35,True,0.05,physics+neural+random_forest,3,15.433279639205695,18.463112634316523,"{""neural"": 0.7922843117703602, ""physics"": 0.0, ""random_forest"": 0.20771568822963976}",29
3,delta0.35_balanced_rp0.05,0.35,True,0.05,physics+neural+xgboost+random_forest,4,14.301400733443248,16.51172576267364,"{""neural"": 0.46158980268879507, ""physics"": 0.0, ""random_forest"": 0.0, ""xgboost"": 0.538410197311205}",29
3,delta0.35_unbalanced_rp0.02,0.35,False,0.02,physics+neural,2,15.556007676769855,18.791786206527245,"{""neural"": 0.9517674912128917, ""physics"": 0.048232508787108254}",16
3,delta0.35_unbalanced_rp0.02,0.35,False,0.02,physics+neural+xgboost,3,14.027038570552376,16.284723431556955,"{""neural"": 0.493096965833941, ""physics"": 2.822939953578622e-15, ""xgboost"": 0.5069030341660561}",16
3,delta0.35_unbalanced_rp0.02,0.35,False,0.02,physics+neural+random_forest,3,15.16158557336841,18.321857988433642,"{""neural"": 0.808965828968785, ""physics"": 3.2339548519579736e-15, ""random_forest"": 0.19103417103121176}",16
3,delta0.35_unbalanced_rp0.02,0.35,False,0.02,physics+neural+xgboost+random_forest,4,14.02703856874287,16.284723435621228,"{""neural"": 0.4930969624979174, ""physics"": 0.0, ""random_forest"": 0.0, ""xgboost"": 0.5069030375020827}",16
3,delta0.35_unbalanced_rp0.05,0.35,False,0.05,physics+neural,2,15.333462012417115,18.451468803537278,"{""neural"": 0.8580391478762416, ""physics"": 0.1419608521237584}",16
3,delta0.35_unbalanced_rp0.05,0.35,False,0.05,physics+neural+xgboost,3,13.850152574370426,16.240357971154623,"{""neural"": 0.5076443864208205, ""physics"": 2.5483790899445517e-16, ""xgboost"": 0.4923556135791792}",16
3,delta0.35_unbalanced_rp0.05,0.35,False,0.05,physics+neural+random_forest,3,14.893165663046348,17.84335197166765,"{""neural"": 0.7866837148713375, ""physics"": 0.0, ""random_forest"": 0.21331628512866252}",16
3,delta0.35_unbalanced_rp0.05,0.35,False,0.05,physics+neural+xgboost+random_forest,4,13.850152575914178,16.240357937604976,"{""neural"": 0.5076443901712239, ""physics"": 0.0, ""random_forest"": 0.0, ""xgboost"": 0.4923556098287763}",16
