evaluation,model,n,mae_deg,rmse_deg,r2,medae_deg,p90ae_deg
development_loso,nnls_physics,240,16.334625300765037,23.79315620903475,0.5718434317667577,10.442890167236328,44.57247009277342
development_loso,global_mean_residual,240,16.532278426693583,23.270901454652407,0.5904330413485513,10.34449172922315,42.74891575475533
development_loso,liquid_mean_residual,240,16.901333094164578,22.77114192928835,0.6078356426005873,12.305208594599996,39.46761827300379
development_loso,ridge_residual,240,19.417375958959262,28.55959177638162,0.38311744347377163,12.190593481063843,44.313504219055176
development_loso,direct_xgboost,240,16.81884159579873,22.691145559295933,0.6105861958899876,12.690450286865236,33.49330680847168
development_loso,physics_residual_xgboost,240,15.358393848423535,21.272437754431877,0.6577582230576443,12.205578764900565,30.339388370513912
development_loso,source_weighted_physics_residual_xgboost,240,14.794175626772146,20.5483184116188,0.6806616531581502,11.259413528442384,29.123069820404048
