file_name,sha256,bytes
SRC001_fulltext.xml,f7031d4b7d6530674723462c8fcd2e3472f2994010139e52c9276e74d691b66e,78553
SRC004_supplement.pdf,2ac42c8f01a9bfa81e5f9f003890afbfbdf01e41c3e46b27ec2dc7304e2cd5c2,1857991
SRC004_supplement.txt,9d20f50668438644e7db1ea59d385851b74d4d18963313c028e4c7b8995a460b,38651
SRC012_article_cloudflare_block.html,18d724e7e2c5ca4ece230733b3d95cb9030c82d58488c153560f851170f0def7,5526
SRC012_author_version_cloudflare_block.html,6d50a6880ebbfeddd69654b39b313d516b84cbac7de3549d8dff183d9a909a55,5632
SRC012_ESI_404_response.html,eeb338b2d295ecc39dd462ebf0b09f76ae5f6740a320f7101e638cd821629d8a,153407
SRC012_ESI_retry_404_response.html,43931bee92f358544d5b186314ff2eaf46ee8ce61481aaf1bda4db604e893721,153407
SRC014_fulltext.xml,570663217ce7b2333cbcc1288425cb2cf91b3cfafbdc6b010f7310d7dc6372cc,141434
SRC016_fulltext.xml,bd76e597f235f3b566e9a741b85819ff3170df46a9c973a4fe0feaddd0bc2ac4,111082
